calculation_id,calculation_type,calculation_period_start,calculation_period_end,calculation_version,result_id,grid_area_code,energy_supplier_id,balance_responsible_party_id,metering_point_type,settlement_method,resolution,time,quantity,quantity_unit,quantity_qualities
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 09:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 10:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 11:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 12:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 13:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 14:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 15:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 16:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 17:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 18:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 19:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 20:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 21:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,05b56b5b-c2d3-4f1e-9ea1-078752a357b4,543,5790001095390,5790000701414,consumption,non_profiled,PT1H,2022-01-12 22:00:00.000000,12132.472,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-11 23:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 00:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 01:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 02:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 03:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 04:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 05:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 06:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 07:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 08:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 09:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 10:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 11:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 12:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 13:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 14:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 15:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 16:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 17:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 18:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 19:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 20:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 21:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,1139470e-42eb-44a3-9f5c-6f0285f5e431,543,5790001102890,5790001270940,consumption,non_profiled,PT1H,2022-01-12 22:00:00.000000,2715.368,kWh,"[""missing"",""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-11 23:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 00:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 01:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 02:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 03:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 04:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 05:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 06:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 07:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 08:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 09:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 10:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 11:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 12:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 13:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 14:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 15:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 16:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 17:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 18:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 19:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 20:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 21:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,31b8fdf1-0aec-40ed-b588-5f590f5589c7,543,7080005056076,7080005056076,consumption,non_profiled,PT1H,2022-01-12 22:00:00.000000,1027.456,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,34eb7029-57ef-4c51-9b1e-cb97cf67815b,543,5790001102357,5790000701414,consumption,flex,PT1H,2022-01-11 23:00:00.000000,1248.912,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,34eb7029-57ef-4c51-9b1e-cb97cf67815b,543,5790001102357,5790000701414,consumption,flex,PT1H,2022-01-12 00:00:00.000000,1248.912,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,34eb7029-57ef-4c51-9b1e-cb97cf67815b,543,5790001102357,5790000701414,consumption,flex,PT1H,2022-01-12 01:00:00.000000,1248.912,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,34eb7029-57ef-4c51-9b1e-cb97cf67815b,543,5790001102357,5790000701414,consumption,flex,PT1H,2022-01-12 02:00:00.000000,1248.912,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,34eb7029-57ef-4c51-9b1e-cb97cf67815b,543,5790001102357,5790000701414,consumption,flex,PT1H,2022-01-12 03:00:00.000000,1248.912,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,34eb7029-57ef-4c51-9b1e-cb97cf67815b,543,5790001102357,5790000701414,consumption,flex,PT1H,2022-01-12 04:00:00.000000,1248.912,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,34eb7029-57ef-4c51-9b1e-cb97cf67815b,543,5790001102357,5790000701414,consumption,flex,PT1H,2022-01-12 05:00:00.000000,1248.912,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,34eb7029-57ef-4c51-9b1e-cb97cf67815b,543,5790001102357,5790000701414,consumption,flex,PT1H,2022-01-12 06:00:00.000000,1248.912,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,34eb7029-57ef-4c51-9b1e-cb97cf67815b,543,5790001102357,5790000701414,consumption,flex,PT1H,2022-01-12 07:00:00.000000,1248.912,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,34eb7029-57ef-4c51-9b1e-cb97cf67815b,543,5790001102357,5790000701414,consumption,flex,PT1H,2022-01-12 08:00:00.000000,1248.912,kWh,"[""measured""]"
9d4ff72b-fca9-44cd-a829-5b1d9766e1a0,BalanceFixing,2022-01-11 23:00:00.000000,2022-01-12 23:00:00.000000,88,34eb7029-57ef-4c51-9b1e-cb97cf67815b,543,5790001102357,5790000701414,consumption,flex,PT1H,2022-01-12 09:00:00.000000,1248.912,kWh,"[""measured""]"
